"Rk_name","Rk_Pk","Rk_Tm","Rk_Player","Rk_College","Rk_Yrs","Rk_G","Rk_MP","Rk_PTS","Rk_TRB","Rk_AST","Rk_FG_","Rk__3P_","Rk_FT_","Rk_WS","Rk_WS_48","Rk_BPM","Rk_VORP"
"45","45","BOS","Brad Lohaus","Iowa","11","656","15.8","5.9","2.8","1.1",".440",".361",".733","15.2",".070","-0.7","3.5"
"46","46","PHO","","Georgia Tech","","","","","","","","","","","","",""
"47","47","LAC","","Oklahoma","","","","","","","","","","","","",""
"48","48","NJN","Jamie Waller","Virginia Union University","1","9","10.1","4.7","1.4","0.3",".400",".000",".556","-0.2","-.097","-7.1","-0.1"
"49","49","NYK","","McNeese State University","","","","","","","","","","","","",""
"50","50","SAS","Phil Zevenbergen","Washington","1","8","7.3","3.8","1.6","0.4",".556","",".000","0.0",".041","-2.4","0.0"
"51","51","SAC","","Oregon","","","","","","","","","","","","",""
"52","52","CLE","Donald Royal","Notre Dame","8","504","16.8","6.3","2.8","1.0",".473",".000",".770","19.1",".109","-1.6","0.9"
"53","53","PHO","Winston Crite","Texas A&M","2","31","8.5","2.8","2.1","0.5",".479","",".760","0.1",".012","-5.5","-0.2"
"54","54","DEN","","Iowa State","","","","","","","","","","","","",""
"55","55","SEA","","Duke","","","","","","","","","","","","",""
"56","56","CHI","","Millersville","","","","","","","","","","","","",""
"57","57","PHI","","University of Alaska Anchorage","","","","","","","","","","","","",""
"58","58","GSW","Darryl Johnson","Michigan State","1","11","2.5","1.1","0.2","0.1",".417",".000","1.000","0.0",".010","-8.4","0.0"
"59","59","WSB","","Jacksonville University","","","","","","","","","","","","",""
"60","60","IND","","Columbia University","","","","","","","","","","","","",""
"61","61","UTA","","Western Kentucky","","","","","","","","","","","","",""
"62","62","PHI","","Rutgers University","","","","","","","","","","","","",""
"63","63","POR","Kevin Gamble","Iowa","10","649","22.4","9.5","2.2","2.0",".502",".360",".810","33.3",".110","0.2","8.1"
"64","64","MIL","","Wisconsin","","","","","","","","","","","","",""
"65","65","DET","Eric White","Pepperdine","2","55","14.3","6.1","2.4","0.5",".525","1.000",".798","1.3",".079","-3.1","-0.2"
"66","66","DAL","","Texas-El Paso","","","","","","","","","","","","",""
"67","67","ATL","","","","","","","","","","","","","","",""
"68","68","UTA","Billy Donovan","Providence","1","44","8.3","2.4","0.6","2.0",".404",".000",".810","-0.1","-.009","-3.7","-0.2"
"69","69","LAL","","St. John's","","","","","","","","","","","","",""
"70","70","BOS","","Virginia","","","","","","","","","","","","",""
"71","71","NYK","","Drake University","","","","","","","","","","","","",""
"72","72","NJN","","Florida","","","","","","","","","","","","",""
"73","73","SAS","","Pikeville College","","","","","","","","","","","","",""
"74","74","SAC","Joe Arlauckas","Niagara University","1","9","9.4","3.8","1.4","0.9",".326","",".750","-0.1","-.045","-6.8","-0.1"
"75","75","CLE","Chris Dudley","Yale","16","886","18.4","3.9","6.2","0.4",".412",".000",".458","26.2",".077","-3.0","-4.2"
"76","76","PHO","","Arizona State","","","","","","","","","","","","",""
"77","77","DEN","","Marquette","","","","","","","","","","","","",""
"78","78","SEA","","University of Tampa","","","","","","","","","","","","",""
"79","79","CHI","Jack Haley","UCLA","9","341","9.6","3.5","2.7","0.2",".425",".000",".655","2.9",".042","-6.7","-3.9"
"80","80","CLE","","TCU","","","","","","","","","","","","",""
"81","81","WSB","","University of San Diego","","","","","","","","","","","","",""
"82","82","HOU","","Lewis (IL)","","","","","","","","","","","","",""
"83","83","GSW","","NC State","","","","","","","","","","","","",""
"84","84","UTA","","Alabama State University","","","","","","","","","","","","",""
"85","85","PHI","","Tulsa","","","","","","","","","","","","",""
"86","86","POR","","Florida State","","","","","","","","","","","","",""
"87","87","MIL","","Austin Peay State University","","","","","","","","","","","","",""
"88","88","DET","Dave Popson","UNC","3","41","4.8","1.9","1.1","0.3",".405",".000",".750","-0.1","-.033","-7.7","-0.3"
"89","89","DAL","","Oklahoma","","","","","","","","","","","","",""
"90","90","ATL","","","","","","","","","","","","","","",""
"91","91","BOS","","Oklahoma","","","","","","","","","","","","",""
"92","92","LAL","","Norfolk State","","","","","","","","","","","","",""
"93","93","LAC","","Georgia","","","","","","","","","","","","",""
"94","94","NJN","","Kentucky","","","","","","","","","","","","",""
"95","95","NYK","","Vanderbilt","","","","","","","","","","","","",""
"96","96","SAS","","Georgia","","","","","","","","","","","","",""
"97","97","SAC","","Michigan State","","","","","","","","","","","","",""
"98","98","CLE","","TCU","","","","","","","","","","","","",""
"99","99","PHO","","University of the Pacific","","","","","","","","","","","","",""
"100","100","DEN","Ron Grandison","New Orleans","4","105","8.3","2.4","1.6","0.6",".404",".167",".713","1.2",".064","-2.6","-0.1"
"101","101","SEA","","Clemson","","","","","","","","","","","","",""
"102","102","CHI","","LSU","","","","","","","","","","","","",""
"103","103","IND","","UNC Charlotte","","","","","","","","","","","","",""
"104","104","HOU","","Northeastern University","","","","","","","","","","","","",""
"105","105","GSW","","SMU","","","","","","","","","","","","",""
"106","106","WSB","","Texas","","","","","","","","","","","","",""
"107","107","UTA","Bart Kofoed","University of Nebraska at Kearney","5","111","6.3","1.5","0.5","1.0",".387",".188",".614","0.0",".002","-5.1","-0.6"
"108","108","PHI","","American University","","","","","","","","","","","","",""
"109","109","POR","","Tulsa","","","","","","","","","","","","",""
"110","110","MIL","","UC Santa Barbara","","","","","","","","","","","","",""
"111","111","DET","","Iowa","","","","","","","","","","","","",""
"112","112","DAL","","Iowa State","","","","","","","","","","","","",""
"113","113","ATL","","","","","","","","","","","","","","",""
"114","114","BOS","","California","","","","","","","","","","","","",""
"115","115","LAL","","New Mexico State","","","","","","","","","","","","",""
"116","116","LAC","Martin Nessley","Duke","1","44","7.6","1.1","1.9","0.4",".385","",".444","-0.1","-.014","-8.2","-0.5"
"117","117","NYK","","Syracuse","","","","","","","","","","","","",""
"118","118","NJN","","Penn","","","","","","","","","","","","",""
"119","119","SAS","","University of South Alabama","","","","","","","","","","","","",""
"120","120","SAC","","Indiana","","","","","","","","","","","","",""
"121","121","CLE","","Villanova","","","","","","","","","","","","",""
"122","122","PHO","","University of Akron","","","","","","","","","","","","",""
"123","123","DEN","","New Mexico","","","","","","","","","","","","",""
"124","124","SEA","","BYU","","","","","","","","","","","","",""
"125","125","CHI","","Illinois","","","","","","","","","","","","",""
"126","126","IND","","UNLV","","","","","","","","","","","","",""
"127","127","GSW","Šarūnas Marčiulionis","","7","363","22.4","12.8","2.3","2.2",".505",".369",".768","20.0",".118","0.3","4.7"
"128","128","WSB","","Washington State","","","","","","","","","","","","",""
"129","129","HOU","","Tennessee","","","","","","","","","","","","",""
"130","130","UTA","","Bloomfield College","","","","","","","","","","","","",""
"131","131","PHI","","University of Alabama at Birmingham","","","","","","","","","","","","",""
"132","132","POR","","Loyola Chicago","","","","","","","","","","","","",""
"133","133","MIL","","Virginia Military Institute","","","","","","","","","","","","",""
"134","134","DET","","Michigan","","","","","","","","","","","","",""
"135","135","DAL","","Texas-El Paso","","","","","","","","","","","","",""
"136","136","ATL","","","","","","","","","","","","","","",""
"137","137","BOS","","University of Wisconsin-Stevens Point","","","","","","","","","","","","",""
"138","138","LAL","","Auburn","","","","","","","","","","","","",""
"139","139","LAC","","Wichita State","","","","","","","","","","","","",""
"140","140","NJN","","Bowling Green","","","","","","","","","","","","",""
"141","141","NYK","","Saint Joseph's","","","","","","","","","","","","",""
"142","142","SAS","","Texas","","","","","","","","","","","","",""
"143","143","SAC","","Upsala College","","","","","","","","","","","","",""
"144","144","CLE","","South Carolina","","","","","","","","","","","","",""
"145","145","PHO","","Grand Canyon University","","","","","","","","","","","","",""
"146","146","DEN","","Hampton","","","","","","","","","","","","",""
"147","147","SEA","","NC State","","","","","","","","","","","","",""
"148","148","CHI","","Central Michigan University","","","","","","","","","","","","",""
"149","149","IND","","UCLA","","","","","","","","","","","","",""
"150","150","WSB","","TCU","","","","","","","","","","","","",""
"151","151","HOU","","Campbell","","","","","","","","","","","","",""
"152","152","GSW","","West Virginia State University","","","","","","","","","","","","",""
"153","153","UTA","","Harvard University","","","","","","","","","","","","",""
"154","154","PHI","","West Virginia","","","","","","","","","","","","",""
"155","155","POR","","George Fox University","","","","","","","","","","","","",""
"156","156","DEN","","UNC","","","","","","","","","","","","",""
"157","157","DET","","Alabama","","","","","","","","","","","","",""
"158","158","DAL","","Auburn","","","","","","","","","","","","",""
"159","159","ATL","","","","","","","","","","","","","","",""
"160","160","BOS","","Northeastern University","","","","","","","","","","","","",""
"161","161","LAL","","Central Washington University","","","","","","","","","","","","",""
"1","1","CLE","Brad Daugherty","UNC","8","548","36.5","19.0","9.5","3.7",".532",".143",".747","65.2",".156","2.2","21.3"
"2","2","BOS","","Maryland","","","","","","","","","","","","",""
"3","3","GSW","Chris Washburn","NC State","2","72","9.0","3.1","2.4","0.3",".412",".000",".439","-0.6","-.046","-7.4","-0.9"
"4","4","IND","Chuck Person","Auburn","13","943","30.7","14.7","5.1","2.8",".458",".362",".723","38.9",".065","-0.7","9.1"
"5","5","NYK","Kenny Walker","Kentucky","7","448","20.2","7.0","4.0","0.7",".485",".206",".749","17.9",".095","-1.8","0.6"
"6","6","PHO","William Bedford","Memphis","6","238","10.6","4.1","2.4","0.5",".416",".318",".605","0.9",".017","-4.8","-1.8"
"7","7","DAL","Roy Tarpley","Michigan","6","280","26.7","12.6","10.0","1.0",".483",".176",".744","19.8",".127","-0.2","3.4"
"8","8","CLE","Ron Harper","Miami University","15","1009","30.9","13.8","4.3","3.9",".446",".289",".720","65.8",".101","1.8","30.3"
"9","9","CHI","Brad Sellers","Ohio State","6","398","18.0","6.3","2.7","1.1",".452",".200",".793","9.8",".066","-2.2","-0.4"
"10","10","SAS","Johnny Dawkins","Duke","9","541","27.5","11.1","2.5","5.5",".456",".330",".857","21.8",".070","-0.9","4.2"
"11","11","DET","John Salley","Georgia Tech","11","748","22.1","7.0","4.5","1.2",".506",".214",".714","41.5",".121","0.5","10.5"
"12","12","WSB","John Williams","LSU","8","435","25.2","10.1","5.1","2.9",".451",".225",".704","19.9",".087","1.2","8.8"
"13","13","NJN","Pearl Washington","Syracuse","3","194","20.8","8.6","1.9","3.8",".452",".184",".746","1.9",".023","-1.7","0.3"
"14","14","POR","Walter Berry","St. John's","3","205","23.7","14.1","4.7","1.4",".539",".200",".638","8.2",".081","-1.0","1.2"
"15","15","UTA","Dell Curry","Virginia Tech","16","1083","21.7","11.7","2.4","1.8",".457",".402",".843","41.5",".085","0.9","17.1"
"16","16","DEN","Maurice Martin","Saint Joseph's","2","69","6.1","3.0","0.9","0.7",".378",".211",".598","-0.3","-.033","-6.0","-0.4"
"17","17","SAC","Harold Pressley","Villanova","4","299","22.7","9.0","4.5","2.1",".437",".358",".778","10.0",".070","0.3","4.0"
"18","18","DEN","Mark Alarie","Duke","5","325","16.9","7.5","3.4","1.1",".475",".252",".775","8.4",".073","-2.3","-0.5"
"19","19","ATL","Billy Thompson","Louisville","6","300","22.3","8.6","5.4","1.7",".505",".154",".674","9.6",".069","-1.3","1.2"
"20","20","HOU","Buck Johnson","Alabama","7","505","23.5","9.1","3.5","1.7",".488",".113",".738","20.8",".084","-1.4","1.7"
"21","21","WSB","Anthony Jones","UNLV","3","164","10.4","3.6","1.3","0.7",".393",".306",".740","0.8",".022","-2.8","-0.3"
"22","22","MIL","Scott Skiles","Michigan State","10","600","28.0","11.1","2.5","6.5",".435",".379",".889","30.4",".087","-0.4","6.7"
"23","23","LAL","","Notre Dame","","","","","","","","","","","","",""
"24","24","POR","Arvydas Sabonis","","7","470","24.2","12.0","7.3","2.1",".500",".328",".786","47.3",".200","4.4","18.4"
"25","25","DAL","Mark Price","Georgia Tech","12","722","29.9","15.2","2.6","6.7",".472",".402",".904","71.1",".158","3.7","31.1"
"26","26","IND","Greg Dreiling","Kansas","10","474","8.9","2.1","2.1","0.4",".467",".333",".649","4.0",".045","-5.3","-3.5"
"27","27","DET","Dennis Rodman","Southeastern Oklahoma State University","14","911","31.7","7.3","13.1","1.8",".521",".231",".584","89.8",".150","0.9","21.0"
"28","28","CHI","Larry Krystkowiak","Montana","9","420","21.7","8.2","4.9","1.2",".457",".139",".795","15.6",".082","-2.7","-1.6"
"29","29","CLE","Johnny Newman","Richmond","16","1159","24.5","11.0","2.2","1.5",".461",".336",".810","50.3",".085","-1.6","2.9"
"30","30","SEA","Nate McMillan","NC State","12","796","25.7","5.9","4.0","6.1",".443",".343",".650","50.2",".118","3.3","27.2"
"31","31","PHO","","Georgia","","","","","","","","","","","","",""
"32","32","ATL","Cedric Henderson","Georgia","1","8","2.0","1.4","1.0","0.0",".500","","1.000","0.0","-.015","-8.6","0.0"
"33","33","SAS","Kevin Duckworth","Eastern Illinois University","11","684","25.5","11.8","5.8","0.9",".468",".208",".736","24.7",".068","-3.8","-7.6"
"34","34","SAC","Johnny Rogers","University of California, Irvine","2","69","9.2","3.6","1.5","0.4",".472",".000",".679","0.4",".032","-4.8","-0.4"
"35","35","DAL","Milt Wagner","Louisville","2","53","9.4","4.1","0.7","1.4",".422",".296",".875","0.4",".039","-4.0","-0.2"
"36","36","WSB","","University of Alabama at Birmingham","","","","","","","","","","","","",""
"37","37","POR","","NC State","","","","","","","","","","","","",""
"38","38","SEA","","DePaul","","","","","","","","","","","","",""
"39","39","PHO","Rafael Addison","Syracuse","6","379","15.0","5.8","2.1","0.9",".449",".282",".772","4.9",".041","-3.8","-2.5"
"40","40","ATL","","","","","","","","","","","","","","",""
"41","41","DEN","Otis Smith","Jacksonville University","6","375","20.6","10.5","3.8","1.8",".455",".251",".762","12.3",".076","0.2","4.2"
"42","42","ATL","","Kansas","","","","","","","","","","","","",""
"43","43","HOU","Dave Feitl","Texas-El Paso","5","275","10.9","4.3","3.0","0.5",".433",".000",".751","1.4",".022","-5.8","-2.9"
"44","44","PHI","David Wingate","Georgetown","15","740","17.9","5.6","1.9","1.9",".445",".272",".738","11.7",".042","-2.4","-1.2"
"45","45","MIL","Keith Smith","Loyola Marymount University","1","42","11.0","3.3","0.8","1.0",".380",".333",".750","0.0","-.003","-5.5","-0.4"
"46","46","PHO","Jeff Hornacek","Iowa State","14","1077","31.5","14.5","3.4","4.9",".496",".403",".877","108.9",".154","2.9","42.1"
"47","47","NYK","Michael Jackson","Georgetown","3","89","10.0","2.1","0.8","2.2",".369",".273",".675","-0.2","-.011","-4.8","-0.6"
"48","48","SAS","Forrest McKenzie","Loyola Marymount University","1","6","7.0","2.8","1.2","0.2",".250",".500","1.000","-0.2","-.223","-16.8","-0.2"
"49","49","POR","","Texas-El Paso","","","","","","","","","","","","",""
"50","50","CLE","Kevin Henderson","Cal State Fullerton","2","22","10.7","3.0","1.1","1.5",".393",".000",".607","-0.2","-.038","-6.4","-0.3"
"51","51","GSW","Mike Williams","Bradley","1","21","4.9","0.7","1.1","0.1",".333",".000",".500","0.0",".012","-7.4","-0.1"
"52","52","CHI","Ricky Wilson","George Mason","1","24","17.5","5.2","1.1","2.9",".391",".385",".725","0.3",".032","-2.6","-0.1"
"53","53","SEA","Tod Murphy","University of California, Irvine","5","191","21.3","5.5","4.9","1.0",".454",".290",".679","8.0",".095","-1.5","0.6"
"54","54","LAC","Dwayne Polee","Pepperdine","1","1","6.0","2.0","0.0","0.0",".250",".000","","0.0","-.397","-22.3","0.0"
"55","55","PHO","Kenny Gattison","Old Dominion","9","494","20.1","7.9","4.7","0.9",".520",".083",".649","16.9",".082","-2.4","-1.1"
"56","56","PHI","","Virginia Tech","","","","","","","","","","","","",""
"57","57","SAC","Bruce Douglas","Illinois","1","8","12.3","1.8","1.8","2.1",".292",".000",".000","-0.2","-.082","-3.0","0.0"
"58","58","WSB","Dave Henderson","Duke","1","22","16.0","5.7","1.6","1.5",".405",".000",".681","-0.4","-.058","-7.1","-0.4"
"59","59","GSW","","Syracuse","","","","","","","","","","","","",""
"60","60","POR","Dražen Petrović","","4","290","26.4","15.4","2.3","2.4",".506",".437",".841","21.5",".134","0.8","5.4"
"61","61","UTA","John Shasky","Minnesota","3","136","11.1","3.8","2.8","0.3",".466",".000",".655","2.5",".079","-3.4","-0.5"
"62","62","DAL","","Illinois","","","","","","","","","","","","",""
"63","63","UTA","","Rocky Mountain College","","","","","","","","","","","","",""
"64","64","DEN","","LSU","","","","","","","","","","","","",""
"65","65","ATL","Dave Hoppen","Nebraska","6","169","14.2","5.0","3.8","0.6",".518",".200",".751","3.6",".072","-4.2","-1.4"
"66","66","HOU","Anthony Bowie","Oklahoma","8","461","18.1","6.4","2.2","1.8",".475",".318",".824","12.3",".070","-1.3","1.4"
"67","67","PHI","Ron Rowan","St. John's","1","7","2.3","1.7","0.1","0.1",".444","1.000",".750","0.0",".084","8.5","0.0"
"68","68","MIL","","Memphis","","","","","","","","","","","","",""
"69","69","LAL","Andre Turner","Memphis","6","170","14.8","4.5","1.5","3.1",".422",".237",".764","1.8",".034","-2.3","-0.2"
"70","70","ATL","Jim Les","Bradley","7","321","13.2","3.8","1.2","2.9",".397",".396",".818","8.1",".092","-0.7","1.4"
"71","71","NYK","","Kansas","","","","","","","","","","","","",""
"72","72","IND","","LSU","","","","","","","","","","","","",""
"73","73","CLE","","UNC","","","","","","","","","","","","",""
"74","74","CHI","Scott Meents","Illinois","2","39","5.2","1.8","1.0","0.4",".361","1.000",".704","0.1",".017","-1.6","0.0"
"75","75","GSW","","Missouri","","","","","","","","","","","","",""
"76","76","SEA","","Georgetown","","","","","","","","","","","","",""
"77","77","PHO","Grant Gondrezick","Pepperdine","2","91","11.9","5.0","1.6","1.3",".438",".250",".687","0.8",".036","-3.0","-0.3"
"78","78","LAC","","Texas","","","","","","","","","","","","",""
"79","79","SAS","","Baylor","","","","","","","","","","","","",""
"80","80","SAC","","Houston","","","","","","","","","","","","",""
"81","81","NJN","","UNC","","","","","","","","","","","","",""
"82","82","WSB","","St. Bonaventure","","","","","","","","","","","","",""
"83","83","POR","","Florida State","","","","","","","","","","","","",""
"84","84","UTA","","DePaul","","","","","","","","","","","","",""
"85","85","DAL","Myron Jackson","Little Rock","1","8","2.8","1.4","0.4","0.8",".222","",".875","0.0","-.104","-5.6","0.0"
"86","86","DET","","Mississippi State","","","","","","","","","","","","",""
